wiki_id,kotus_id,place_name,place_type,name_type,parish,lat,long,precision,collector,collection_year,collection
Q5017872,10306,Sota-Kaapon vainio,pelto,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5013704,8189,Färikaranmökki,mökki,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5017923,10332,Suoja,mylly,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015927,9318,Luttimäki,paikka,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5016951,9839,Pikkumetsä,metsä,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5017995,10368,Takakangas,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016000,9355,Maisanluoma,puro,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014718,8705,Katajikko,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014742,8717,Kauppala,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018065,10403,Tienhaara,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014811,8752,Keski-Mäntylä,tila,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5014813,8753,Keski-Mäntylä,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014815,8754,Keskinen,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014869,8782,Kevari,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014893,8794,Kilsukka,viljelysmaa,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018192,10468,Trakapakka,mäki,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018194,10469,Trakapakka,kumpare,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5014930,8813,Kivikangas,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016232,9472,Mylly,vehnämylly,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016268,9490,Myllypelto,Pelto,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018280,10513,Tynilä,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016299,9506,Mäenpää,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015018,8857,Knuuttila,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016327,9520,Mäki,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016395,9554,Mäki-Voltti,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016397,9555,Mäki-Voltti,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5016425,9569,Mäntylä,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015168,8932,Korpputehdas,tehdas,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5014273,8480,Isotalo,kylä,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5014275,8481,Isotalo,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014281,8484,Isotalonvainio,viljelysmaa,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014285,8486,Isovainio,viljelysmaa,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018509,10629,Vierelä,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014303,8495,Jallinkrooppi,lammikko,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016516,9618,Nikolai Hautanen,mökki,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5014329,8508,Jokirannantie,tie,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5014335,8511,Jokiranta,uimapaikka,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5014337,8512,Jokiranta,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018557,10654,Voltinristi,risteys,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5014361,8524,Jokivainio,pelto,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014365,8526,Jormala,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015297,8997,Krapukytö,pelto,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015347,9022,Kujankoukku,viljelysmaa,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5003700,1850,Kraankruuti,pelto,paikannimi,Ahlainen,61.67006874,21.659355159,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010270,5159,Vehkamisto,metsä,paikannimi,Ahlainen,61.710333481,21.702072898,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5010957,5504,Bomarsund,kylä,paikannimi,Ahvenanmaa,60.209461125,20.233849419,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5005703,2861,Mörprunti,niitty,paikannimi,Ahlainen,61.70534191,21.549369222,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1962,1-kokoelma
Q5012056,6053,Lettosilta,suo,paikannimi,Aitolahti,61.56565029,23.898987616,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5001038,513,Gräniholmankari,kari,paikannimi,Ahlainen,61.660714663,21.576679966,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kleemola, Tarja",1969,1-kokoelma
Q5004701,2356,Leppäkorvensivu,pelto,paikannimi,Ahlainen,61.740524554,21.64751834,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5013060,6558,Tiikonoja,oja,paikannimi,Aitolahti,61.550035943,23.965167921,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5007262,3646,Pyssyniittu,pelto,paikannimi,Ahlainen,61.735684042,21.660819906,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009268,4654,Söderlund,talo,paikannimi,Ahlainen,61.66867463,21.55784209,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kleemola, Tarja",1969,1-kokoelma
Q5010346,5197,Vestervik,talo,paikannimi,Ahlainen,61.66867463,21.55784209,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kleemola, Tarja",1969,1-kokoelma
Q5000735,359,Fagerdahl,tila,paikannimi,Ahlainen,61.66867463,21.55784209,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kleemola, Tarja",1969,1-kokoelma
Q5002043,1018,Isoniittu,talo,paikannimi,Ahlainen,61.679670027,21.583482,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1962,1-kokoelma
Q5006704,3365,Pikku Riikääly,pelto,paikannimi,Ahlainen,61.687262315,21.607901458,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5011042,5544,Aartinmäki,mäki,paikannimi,Aitolahti,61.542070967,23.865905782,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5017581,10157,Rämäkkö,viljelysmaa,paikannimi,Alahärmä,63.203955811,22.856674409,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Viitala, Pirjo",1972,1-kokoelma
Q5016578,9649,Ojala,kylä,paikannimi,Alahärmä,63.216232659,22.811354896,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5017739,10238,Savihila,veräjä,paikannimi,Alahärmä,63.216232659,22.811354896,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5008266,4150,Salola,torppa,paikannimi,Ahlainen,61.614867182,21.758848146,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5004605,2306,Lehtisalo,torppa,paikannimi,Ahlainen,61.614867182,21.758848146,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Peltola, Satu-Liisa",1965,1-kokoelma
Q5015576,9140,Laakso,pelto,paikannimi,Alahärmä,63.203292691,22.852326814,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Viitala, Pirjo",1972,1-kokoelma
Q5003702,1851,Kraatarimäki,tontti,paikannimi,Ahlainen,61.631956712,21.614117226,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5010272,5160,Vehukorpi,pelto,paikannimi,Ahlainen,61.737553926,21.665497182,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005705,2862,Nabba,pelto,paikannimi,Ahlainen,61.658758656,21.638910291,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5012058,6054,Leveäjoki,lahti,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5012076,6063,Lintula,pelto,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5013123,6590,Vaajaanpelto,pelto,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5012444,6250,Pajasaari,saari,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5011465,5755,Jokiranta,ranta,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5011701,5874,Kivistönreuna,pelto,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5012721,6388,Rajaportti,portti,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5012886,6471,Saranpelto,pelto,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5011919,5983,Kyynelistönsaari,saaro,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5011952,5999,Laalahti,lahti,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5011956,6002,Laalahti,lahti,paikannimi,Aitolahti,61.546178266,23.912007072,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5001040,514,Gröndahl,tila,paikannimi,Ahlainen,61.704714424,21.709817524,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5004703,2357,Leppälakso,pelto,paikannimi,Ahlainen,61.651076732,21.719769544,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Lenko, Marja",1967,1-kokoelma
Q5003049,1522,Kirkkoniitty,niitty,paikannimi,Ahlainen,61.630668672,21.68831207,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1967,1-kokoelma
Q5000009,3,Aalto,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008306,4170,Sammakkolammit,lammikot,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005892,2957,Noolanti,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006974,3501,Pohjanmaa,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010544,5296,Virtanen,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005134,2574,Mankoolin Suulipelto,pelto,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003557,1778,Koskenranta,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006385,3205,Peltomaa,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5001730,861,Huhta,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006397,3211,Peltomäki,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5007962,3998,Rynäsi,koski,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5007964,3999,Rynäsinkoski,koski,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5007966,4000,Rynäskoski,koski,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008018,4026,Råfors,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006530,3278,Pienpelto,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000888,436,Forssi,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009147,4593,Suulipelto,pelto,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009161,4600,Suutari,tila,paikannimi,Ahlainen,61.701446517,21.634338118,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
